College Name,District,Type,Branch,Category,Min Percentage (%),Approx Annual Fees,Hostel Facility,Hostel Fee
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,ST,65.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,EWS,81.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,NT-A,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,NT-B,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,NT-C,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,NT-D,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,VJ/DT,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electronics & Telecommunication,TFWS,88.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,OPEN,83.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,OBC,79.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,SC,73.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,ST,65.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,EWS,81.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,NT-A,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,NT-B,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,NT-C,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,NT-D,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,VJ/DT,76.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Electrical Engineering,TFWS,88.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,OPEN,81.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,OBC,77.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,SC,71.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,ST,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,EWS,79.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,NT-A,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,NT-B,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,NT-C,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,NT-D,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,VJ/DT,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Mechanical Engineering,TFWS,86.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,OPEN,81.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,OBC,77.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,SC,71.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,ST,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,EWS,79.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,NT-A,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,NT-B,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,NT-C,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,NT-D,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,VJ/DT,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Civil Engineering,TFWS,86.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,OPEN,81.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,OBC,77.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,SC,71.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,ST,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,EWS,79.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,NT-A,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,NT-B,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,NT-C,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,NT-D,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,VJ/DT,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Chemical Engineering,TFWS,86.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,OPEN,81.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,OBC,77.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,SC,71.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,ST,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,EWS,79.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,NT-A,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,NT-B,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,NT-C,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,NT-D,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,VJ/DT,74.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Pune",Pune,Government,Automobile Engineering,TFWS,86.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,OPEN,84.0,"₹10,500 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,OBC,80.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,SC,74.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,ST,66.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,EWS,82.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,NT-A,77.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,NT-B,77.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,NT-C,77.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,NT-D,77.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,VJ/DT,77.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Computer Engineering,TFWS,89.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,OPEN,82.0,"₹10,500 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,OBC,78.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,SC,72.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,ST,64.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,EWS,80.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,NT-A,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,NT-B,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,NT-C,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,NT-D,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,VJ/DT,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Information Technology,TFWS,87.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,OPEN,82.0,"₹10,500 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,OBC,78.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,SC,72.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,ST,64.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,EWS,80.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,NT-A,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,NT-B,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,NT-C,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,NT-D,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,VJ/DT,75.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Artificial Intelligence & Data Science,TFWS,87.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,OPEN,78.0,"₹10,500 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,OBC,74.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,SC,68.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,ST,60.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,EWS,76.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,NT-A,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,NT-B,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,NT-C,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,NT-D,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,VJ/DT,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electronics & Telecommunication,TFWS,83.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,OPEN,78.0,"₹10,500 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,OBC,74.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,SC,68.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,ST,60.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,EWS,76.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,NT-A,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,NT-B,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,NT-C,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,NT-D,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,VJ/DT,71.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Electrical Engineering,TFWS,83.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Mechanical Engineering,OPEN,76.0,"₹10,500 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Mechanical Engineering,OBC,72.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Mechanical Engineering,SC,66.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Mechanical Engineering,ST,58.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹18,000 / year"
"Cusrow Wadia Institute of Technology, Pune",Pune,Government-Aided,Mechanical Engineering,EWS,74.0,"₹5,250 / year",Yes (In-Campus),"₹18,000 / year"
